Eyes Status,Eye Ratio
Eye close,0.7858013176040146
Eye close,0.7046231780542797
Eye close,0.9136927094671725
Fit Eye,1.0115995760213352
Fit Eye,1.7531336194399736
Fit Eye,8.709256741394952
Eye close,0.9702448875408853
Eye close,0
Eye close,0.8326334226323466
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0.9943854555168733
Eye close,1.9936047919685305
Fit Eye,1.3728129459672882
Fit Eye,0
Fit Eye,0.875264680327677
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,1.1683246898125645
Fit Eye,0
Fit Eye,0
Fit Eye,1.3617959798946428
Fit Eye,0
Fit Eye,1.2891334457410115
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0.8126670627948123
Fit Eye,2.850781059358212
Fit Eye,0
Fit Eye,1.8129510846562622
Eye close,0.3612815052316835
Eye close,0
Fit Eye,1.8129510846562622
Eye close,0.6035533905932737
Eye close,0
Eye close,0
Fit Eye,1.0585626295791288
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,0
Fit Eye,1.0265408536334741
Fit Eye,0
Fit Eye,0.9864965327541068
Fit Eye,0.9640762639176638
Eye close,1.022875371640292
Fit Eye,0.923648171271887
Fit Eye,1.0036084567341694
Eye close,0.7308194105880874
Fit Eye,3.290565861902607
Fit Eye,1.0510568399982028
Fit Eye,6.287140258774659
Eye close,0.6275531342574145
Eye close,0.6847493258207193
Fit Eye,52.93565966113434
Eye close,0.8218306890694516
Eye close,0.7911337486218497
Eye close,0.5881386798828003
Eye close,0.9080029322168738
Eye close,1.0004229182182967
Eye close,0.7575579502237814
Eye close,1.5502803566593106
Eye close,0.8903076022727355
Fit Eye,9.722601043766367
Eye close,0.7921586563601746
Eye close,98.96214032853284
Fit Eye,13.846100602449113
Eye close,0.8547093321709199
Eye close,1.0291146312392185
Eye close,0.5223250023726174
Eye close,0.8045388875524436
Eye close,1.0151908070599598
Eye close,3.353186462090555
Eye close,21.587607371641273
Eye close,1.1743485508246305
Eye close,26.243619307570487
Eye close,0.9533286850164895
Eye close,0.7635756012876456
Eye close,6.785886469952592
Eye close,2.140511561193235
Eye close,51.50645979461483
Fit Eye,26.09735697646318
Eye close,0.4408130625401583
Eye close,0
Eye close,0.7809442754249272
Eye close,0
Eye close,13.761580625493332
Eye close,1.2034788948866555
Eye close,0
Eye close,0.9700384411714138
Eye close,0.7531540448122819
Eye close,0
Eye close,1.1511679591025386
Eye close,0
Eye close,0.8687136250217901
Eye close,0
Eye close,1.0184856310568826
Eye close,0
Fit Eye,0.8149018609414612
Fit Eye,0
Fit Eye,6.374711359531732
Eye close,0.980909458864927
Eye close,0.6523803329579446
Eye close,0.9434383148292269
Eye close,27.446271866897643
Eye close,0
Eye close,0.576060387781924
Eye close,0.8542473108434173
Eye close,0.5401897096466565
Fit Eye,21.252400368462208
Eye close,0.6845941969901252
Eye close,1.0005947437144027
Eye close,0
Eye close,0.43505276341087673
Eye close,0.4241011509431953
Eye close,0.9989743115590337
Eye close,10.81728559666639
Eye close,45.78697074822899
Eye close,0.9241361713633858
Eye close,1.1008957946829419
Eye close,0.9286592054481493
Eye close,1.0647857254665458
Eye close,0
Eye close,0.9693142804558919
Eye close,0.8375965693450764
Eye close,0.9528352544226056
Eye close,1.0303998231267857
Eye close,0.9132636807466145
Eye close,0
Fit Eye,1.020237736277499
Fit Eye,1.0045855904474146
Fit Eye,1.1308862431922106
Fit Eye,1.190204910714912
Fit Eye,1.0137757208249096
Fit Eye,0.8793001290588954
Fit Eye,4.370171088178355
Eye close,0.7449030162791337
Eye close,0.7775206645191313
Eye close,0.9381746983436555
Eye close,1.5396915311842696
Eye close,1.3713619514512876
Eye close,1.051578076443261
Eye close,1.0235247519609072
Eye close,0.9230339880006886
Eye close,0.8349233763642984
Eye close,0.7699548142822498
Fit Eye,0.8819667714255803
Fit Eye,0.8407141161211389
Eye close,1.0739181670336015
Eye close,0.8678315060739044
Eye close,0.8603215306802715
Fit Eye,1.2438015328308314
Fit Eye,2.7168850285721065
Eye close,6.3556476258108425
Eye close,1.2357910952783424
Eye close,1.1317740700458851
Eye close,1.228775048895001
Eye close,1.019066295556644
Eye close,0.9116802612470208
Eye close,1.3975310643781267
Eye close,0.9028249288303787
Eye close,1.1111094157949055
Eye close,0.9245171790922283
Eye close,0.6825251143411682
Eye close,2.1025358257523328
Eye close,0.9459745187655693
Eye close,0.999404993978413
Eye close,0.8498986548185157
Eye close,0.9116529843917425
Eye close,0.9934790274187764
Eye close,0.9934790274187764
Fit Eye,1.1931949062295666
Fit Eye,25.268774110655674
Eye close,0.6696028966757572
Eye close,0.9820126334774141
Eye close,1.144796375778193
Eye close,0.7068395398177593
Eye close,0.98433540540354
Eye close,1.132527959292967
Eye close,1.3217164562151178
Eye close,1.039607348606982
Eye close,0
Eye close,0.664695767167912
Fit Eye,0.7820702055069703
Eye close,0.8278808163600696
Eye close,0
Eye close,0.7992083899633069
Fit Eye,8.487628407465289
Eye close,0.9787256071861732
Eye close,1.0060849928820832
Eye close,21.87392538043463
Eye close,0.9918707988406307
Eye close,0.7989688574754599
Eye close,1.1267467913248177
Eye close,0.9900422678946796
Eye close,0.9475557283525214
Eye close,1.3655147161971648
Eye close,0.9816340055141073
Eye close,0.9895889647448036
Eye close,0.7738197867044602
Eye close,0.5759540162877642
Fit Eye,1.0212265391367725
Fit Eye,1.110934440816628
Fit Eye,1.1264528481026181
Fit Eye,29.54767728178051
Fit Eye,6.638484191483815
Eye close,1.0179731575846214
Eye close,0
Eye close,0.9990205860505752
Eye close,0.99502091039323
Eye close,0.7046272648159267
Eye close,0.9139114146383069
Eye close,2.761481036582793
Eye close,0.8995434706029055
Eye close,1.8543609472544629
Eye close,60.549782143751514
Eye close,0.41140141579591927
Eye close,0.7031243102652993
Eye close,0.500228858328177
Eye close,0.974447938346351
Eye close,1.8472191104577624
Eye close,51.60881161760806
Eye close,0.749559874398671
Eye close,0.37923283613502456
Eye close,0.9203376799594523
Eye close,0.5600620223207095
Fit Eye,20.683141496460745
Eye close,0.7962863812218038
Eye close,28.406180244894916
Eye close,0.932309743243728
Eye close,0.8587263458137446
Eye close,2.2792550958105164
Eye close,1.1934054150559579
Eye close,2.444634637530827
Eye close,10.255850478433093
Eye close,0
Eye close,1.0118516022726631
Eye close,34.79627837322143
Eye close,1.0057812339608088
Eye close,0.9946660832980857
Fit Eye,43.19129662306815
Eye close,0.8067755637165798
Eye close,28.997641849695285
Eye close,1.2182981683133902
Eye close,0.8559046601158841
Eye close,10.844796503259643
Eye close,13.288663233542216
Eye close,7.439156508467349
Eye close,4.226748240255233
Eye close,0.4176768060149208
Eye close,0.4745985229982322
Eye close,0.7449162500411779
Eye close,0.7974689938303171
Eye close,0.5014905411842369
Eye close,0.6474735316181038
Eye close,0.32909233375657543
Eye close,9.590497490274979
Eye close,0.6712528409677545
Eye close,0.6474726333843698
Eye close,5.1262463171890875
Eye close,0.9634062344470147
Eye close,1.1257194303748932
Eye close,1.2285517794448242
Eye close,0.6826490713818784
Eye close,0.9727799681700541
Eye close,0.7780926673828209
Eye close,1.1784307114626384
Eye close,0.5157321153116844
Fit Eye,1.4464752044366476
Eye close,1.7066456636839602
Fit Eye,0.9602651492224535
Eye close,19.674209947410656
Eye close,14.074085988181915
Eye close,1.065601463490475
Fit Eye,7.465725110995913
Fit Eye,1.7107415650248
Eye close,0.9986945831640328
Eye close,1.0274033196471308
Eye close,0.9241312208749672
Eye close,0.8460951741702492
Eye close,0.5279236254018851
Eye close,0.49065188160946205
Eye close,85.30292145430768
Eye close,1.0080169272725799
Eye close,0.4973080439983136
Fit Eye,27.381172837339903
Eye close,5.011653635437067
Eye close,71.70869832439799
Eye close,11.449929453516203
Eye close,7.522735747367001
Eye close,2.019678177199067
Fit Eye,22.291810344054575
Eye close,0.774048465843564
Eye close,0.7208374364903212
Eye close,0.8920619832824215
Eye close,14.116200505590745
Eye close,23.781910552051663
Eye close,31.139748512942266
Eye close,15.81339799905343
Eye close,33.51427603251292
Eye close,21.246128105745047
Eye close,0.5223136714954223
Eye close,1.000670137068036
Eye close,17.02615904370582
Eye close,3.196697370591119
Eye close,0.9993092890700593
Eye close,57.25198250065442
Eye close,0.6386868613465425
Eye close,9.548373639906076
Eye close,42.83710483732884
Eye close,61.45837891570841
Eye close,1.1375763884094061
Eye close,0.45091190257239194
Eye close,1.0385958429686482
Eye close,0.7127431368802127
Eye close,10.229345717641293
Fit Eye,177.30720251330615
Eye close,80.2473997425851
Eye close,46.280180422115855
Eye close,90.6648538741924
Eye close,54.968108587344915
Eye close,0.40662002942135234
Eye close,20.105090495086433
Eye close,27.099819598825228
Fit Eye,23.763671043205505
Eye close,0.9801372477325637
Eye close,1.3167291568469452
Eye close,1.8993431915126884
Eye close,0.728312808583652
Eye close,0.5755031302782885
Eye close,0.7794748078360807
Eye close,0.6551316996657468
Eye close,10.537719356568578
Eye close,5.944050205188899
Fit Eye,16.71922328502392
Eye close,16.361317569707477
Eye close,0.5448009323144167
Eye close,0.6955572211322301
Eye close,0.9752984540216882
Eye close,39.456438307554656
Eye close,0.982931417989528
Eye close,1.0643239467027186
Eye close,0.4254107212725611
Eye close,1.253664339848048
Eye close,0.614399899777303
Eye close,0.7504824261946134
Eye close,13.52007880932197
Eye close,0.7880357844064543
Eye close,0.8929418835132625
Eye close,0.677757064674558
Eye close,1.8749451076175283
Eye close,3.5845851187507973
Eye close,0.18333648721705945
Eye close,0.7626058000724232
Eye close,31.748540715877947
Fit Eye,29.816382472395325
Eye close,0.696473053985243
Eye close,21.157431941061965
Eye close,1.036805304173051
Fit Eye,10.554592671415922
Eye close,28.581777344348964
Eye close,0.963272123027618
Eye close,1.0445975368693474
Eye close,1.3918989987605834
Fit Eye,115.03969081011583
Eye close,0.8552286622723759
Eye close,32.84143904575682
Eye close,1.1013217631282868
Eye close,0.8542495839894377
Eye close,0.8394340077589898
Fit Eye,10.513758466947808
Eye close,14.90474649582756
Fit Eye,45.855400762759274
Eye close,0.8648216749027747
Eye close,0.6779275584211903
Eye close,0
Eye close,0.5185912098448748
Eye close,0.9327451400206827
Eye close,0.8301087103319823
Eye close,0.8502945883440977
Eye close,0.5020051088737794
Eye close,0.7277183472099035
Eye close,0.8382264599868493
Eye close,42.859864067284114
Eye close,0.7936600319825535
Eye close,0
Eye close,0.8552114014956019
Eye close,1.2135461794309883
Fit Eye,3.154683298063395
Eye close,0.30320763450989885
Eye close,23.555378808870966
Eye close,1.0002332757895265
Eye close,0.5099439711789586
Eye close,0
Eye close,0.8310115192641074
